-401.68,-619.91,-19.0691,7,6.05e+08
-403.517,-620.264,-19.4412,7,6.06e+08
-409.326,-676.537,-21.0552,7,6.13e+08
-406.993,-749.089,-22.6291,7,6.25e+08
-407.277,-757.349,-22.8154,7,6.26e+08
-407.314,-764.031,-22.9982,7,6.27e+08
-351.696,-762.99,-22.4679,7,6.38e+08
-302.472,-772.312,-21.7755,7,6.45e+08
-300.687,-779.947,-21.9637,7,6.46e+08
-352.902,-1098.75,-27.5646,7,6.66e+08
-359.891,-1123.06,-27.9336,7,6.67e+08
-406.046,-1246.34,-30.126,7,6.74e+08
-427.778,-1281.5,-31.8586,7,6.86e+08
-423.444,-1272.87,-31.839,7,6.87e+08
-397.41,-1352.29,-34.0315,7,7.03e+08
-385.78,-1355.31,-34.5232,7,7.06e+08
-380.541,-1358.04,-34.6543,7,7.07e+08
-196.891,-1159.03,-33.0486,7,7.25e+08
-180.288,-1136.94,-32.6917,7,7.26e+08
-46.7378,-921.056,-29.9993,7,7.36e+08
94.1292,-681.244,-27.3152,7,7.47e+08
107.004,-662.659,-27.1253,7,7.48e+08
201.566,-507.541,-25.526,7,7.56e+08
359.467,-251.631,-23.0587,7,7.66e+08
373.67,-235.811,-22.8706,7,7.67e+08
510.309,-28.8541,-20.574,7,7.79e+08
547.165,16.7708,-19.22,7,7.85e+08
551.292,24.9611,-18.9864,7,7.86e+08
652.468,191.886,-15.1556,7,8.07e+08
658.516,197.65,-15.1527,7,8.08e+08
702.933,231.557,-11.9644,7,8.27e+08
712.48,242.704,-12.4085,7,8.28e+08
720.599,244.936,-12.8031,7,8.29e+08
791.687,381.045,-16.1351,7,8.38e+08
854.959,475.431,-20.3102,7,8.47e+08
855.541,468.61,-20.4153,7,8.48e+08
691.174,211.582,-8.16028,7,8.67e+08
677.064,199.768,-7.0586,7,8.68e+08
602.822,91.0951,-2.66701,7,8.77e+08
535.197,-17.8708,-0.495914,7,8.88e+08
523.72,-31.302,0.0994738,7,8.89e+08
486.96,-52.6834,0.387871,7,8.96e+08
474.01,-14.4109,-2.85385,7,9.07e+08
473.331,-10.8742,-3.21066,7,9.08e+08
504.622,149.366,-9.12697,7,9.19e+08
550.866,294.123,-14.1185,7,9.26e+08
557.713,317.163,-14.8164,7,9.27e+08
572.335,437.109,-17.9253,7,9.39e+08
568.859,478.252,-18.3693,7,9.45e+08
567.9,486.064,-18.4124,7,9.46e+08
553.991,614.583,-19.6475,7,9.69e+08
557.905,630.278,-20.0538,7,9.7e+08
637.641,945.045,-28.557,7,9.88e+08
639.605,960.376,-28.95,7,9.89e+08
683.875,1182.34,-33.6084,7,9.97e+08
756.916,1428.53,-40.4326,8,7e+06
764.127,1462.47,-41.0597,8,8e+06
861.347,1693.12,-48.5426,8,2.3e+07
877.165,1715.18,-49.7795,8,2.6e+07
882.804,1728.56,-50.248,8,2.7e+07
910.914,1821.85,-57.4907,8,4.5e+07
904.609,1823.69,-57.6459,8,4.6e+07
857.973,1821.52,-59.2248,8,5.3e+07
726.588,1745.09,-58.53,8,6.4e+07
712.027,1722.77,-58.3348,8,6.5e+07
354.14,1215.64,-42.5429,8,8.3e+07
343.415,1203.09,-42.4319,8,8.4e+07
258.81,1044.89,-40.5347,8,9.1e+07
92.4378,796.598,-35.2006,8,1.03e+08
82.7553,787.849,-35.0382,8,1.04e+08
-151.134,492.48,-29.5582,8,1.23e+08
-169.524,471.62,-29.1344,8,1.24e+08
-288.073,346.764,-26.2841,8,1.32e+08
-398.074,230.718,-23.3103,8,1.43e+08
-404.818,226.543,-23.0873,8,1.44e+08
-584.821,-21.6077,-20.3264,8,1.63e+08
-605.123,-56.2392,-20.5776,8,1.64e+08
-884.838,-433.885,-25.2903,8,1.77e+08
-972.858,-562.514,-26.5169,8,1.83e+08
-1007.19,-618.141,-27.3631,8,1.85e+08
-1156.03,-836.033,-29.6141,8,2.03e+08
-1154.47,-846.466,-29.1939,8,2.04e+08
-1029.02,-594.639,-12.9405,8,2.22e+08
-1016.86,-567.076,-11.6591,8,2.23e+08
-942.11,-445.08,-7.59213,8,2.41e+08
-944.669,-454.451,-8.30107,8,2.42e+08
-870.411,-369.351,-11.9686,8,2.6e+08
-861.397,-359.416,-11.9041,8,2.61e+08
-671.66,-129.056,-5.20858,8,2.76e+08
-623.16,-76.9628,-3.6574,8,2.8e+08
-610.553,-69.4531,-3.20204,8,2.81e+08
-448.963,74.5516,-1.06866,8,2.99e+08
-441.72,82.6306,-1.14945,8,3e+08
-433.209,90.2156,-1.11751,8,3.01e+08
-412.371,89.0794,-1.31328,8,3.04e+08
-356.43,35.7469,-4.44118,8,3.18e+08
-358.4,25.3728,-5.02058,8,3.19e+08
-359.439,16.5556,-5.53675,8,3.2e+08
-392.348,-232.864,-13.3461,8,3.38e+08
-392.04,-245.081,-13.6106,8,3.39e+08
-405.434,-374.183,-16.19,8,3.47e+08
-439.55,-560.648,-19.5446,8,3.57e+08
-445.18,-581.124,-19.9521,8,3.58e+08
-497.702,-742.207,-23.0511,8,3.66e+08
-497.407,-805.699,-23.6111,8,3.77e+08
-496.59,-805.244,-23.6937,8,3.78e+08
-480.455,-837.279,-23.8786,8,3.86e+08
-381.943,-759.577,-22.073,8,3.97e+08
-367.184,-752.503,-21.6809,8,3.98e+08
-241.153,-664.962,-19.9567,8,4.1e+08
-164.237,-617.6,-19.4668,8,4.19e+08
-157.121,-614.585,-19.4761,8,4.2e+08
16.0927,-388.564,-17.0922,8,4.38e+08
25.65,-370.246,-16.9825,8,4.39e+08
282.534,-14.6377,-13.6541,8,4.58e+08
296.68,7.10688,-13.5329,8,4.59e+08
517.864,296.121,-11.6187,8,4.78e+08
519.305,291.514,-11.4739,8,4.79e+08
548.877,314.461,-8.74433,8,4.97e+08
552.201,315.892,-8.69044,8,4.98e+08
584.505,350.245,-8.71932,8,5.05e+08
674.348,457.431,-11.1098,8,5.16e+08
679.392,457.053,-11.2457,8,5.17e+08
576.758,259.352,-5.09789,8,5.36e+08
561.088,242.574,-4.4238,8,5.38e+08
449.112,50.2392,-0.255912,8,5.5e+08
394.339,-31.2078,1.17823,8,5.57e+08
387.837,-32.9908,1.30306,8,5.58e+08
380.128,-9.11583,-3.09079,8,5.76e+08
381.305,-6.65681,-3.38277,8,5.77e+08
407.19,67.6102,-6.73127,8,5.88e+08
423.777,145.41,-8.67351,8,5.96e+08
431.402,166.31,-9.15491,8,5.97e+08
505.66,388.666,-15.1475,8,6.15e+08
505.968,390.141,-15.3523,8,6.16e+08
394.296,322.774,-12.1711,8,6.34e+08
393.142,335.644,-12.2459,8,6.35e+08
387.316,361.874,-13.841,8,6.5e+08
362.947,337.099,-13.0238,8,6.53e+08
355.594,327.009,-12.8293,8,6.54e+08
266.629,304.069,-11.9351,8,6.73e+08
267.621,312.061,-12.1628,8,6.74e+08
263.169,413.474,-14.4779,8,6.91e+08
259.943,406.704,-14.4966,8,6.92e+08
99.2701,204.114,-11.0602,8,7.09e+08
91.1724,200.814,-10.926,8,7.1e+08
84.9008,195.512,-10.8591,8,7.11e+08
-0.129136,94.3022,-9.8311,8,7.26e+08
-31.7086,48.4167,-9.38414,8,7.29e+08
-45.5376,22.9876,-9.20725,8,7.3e+08
-374.181,-463.31,-6.42539,8,7.48e+08
-393.094,-494.726,-6.35171,8,7.49e+08
-483.955,-626.561,-6.20566,8,7.56e+08
-582.998,-806.746,-7.10437,8,7.67e+08
-593.13,-816.185,-7.29328,8,7.68e+08
-686.097,-967.644,-9.35555,8,7.78e+08
-803.693,-1124.4,-13.2398,8,7.86e+08
-817.466,-1145.88,-13.7035,8,7.87e+08
-933.473,-1292.75,-18.3424,8,7.95e+08
-979.427,-1310.46,-21.0465,8,8.06e+08
-976.003,-1306.39,-20.9984,8,8.07e+08
-844.084,-1136.47,-17.451,8,8.22e+08
-736.904,-1002.54,-13.7036,8,8.3e+08
-725.185,-974.05,-13.4686,8,8.31e+08
-710.152,-943.843,-12.8864,8,8.32e+08
-579.525,-745.977,-9.21282,8,8.45e+08
-535.15,-657.218,-8.07256,8,8.5e+08
-525.499,-628.425,-7.86533,8,8.51e+08
-495.351,-564.003,-6.54136,8,8.53e+08
-172.472,-58.2181,5.38036,8,8.71e+08
-156.193,-36.9978,5.72459,8,8.72e+08
-82.5474,56.2303,6.21037,8,8.78e+08
55.4618,245.192,7.19972,8,8.89e+08
66.636,255.894,7.24748,8,8.9e+08
76.0176,261.911,7.2323,8,8.91e+08
177.623,343.375,5.1991,8,9.09e+08
178.792,338.679,5.02137,8,9.1e+08
190.302,233.045,2.29436,8,9.29e+08
194.916,227.805,2.15293,8,9.3e+08
261.71,288.691,0.620325,8,9.38e+08
313.695,319.291,-1.31112,8,9.48e+08
319.654,316.864,-1.53778,8,9.49e+08
335.433,311.487,-2.75399,8,9.57e+08
349.686,282.19,-4.09805,8,9.67e+08
344.296,278.146,-4.03185,8,9.68e+08
309.685,195.346,-3.76982,8,9.76e+08
318.3,175.547,-5.03764,8,9.87e+08
317.425,176.906,-5.081,8,9.88e+08
323.605,159.528,-7.07011,9,9e+06
331.534,170.294,-7.42915,9,1e+07
376.424,232.425,-10.4679,9,2.8e+07
372.217,225.463,-10.4298,9,2.9e+07
300.028,100.33,-8.60544,9,3.7e+07
162.796,-143.315,-4.54877,9,4.8e+07
146.469,-166.292,-4.03441,9,4.9e+07
-200.361,-786.507,4.65055,9,6.4e+07
-290.196,-911.801,6.26285,9,6.7e+07
-317.144,-950.028,6.66694,9,6.8e+07
-465.339,-1164.15,7.91164,9,7.4e+07
-723.036,-1568.71,4.95722,9,8.6e+07
-741.274,-1601.54,4.51689,9,8.7e+07
-866.935,-1879,-8.5634,9,1.07e+08
-865.084,-1865.98,-9.15045,9,1.08e+08
-822.177,-1802.83,-11.1124,9,1.15e+08
-731.793,-1566.73,-11.299,9,1.26e+08
-724.252,-1552.81,-11.2981,9,1.27e+08
-715.862,-1422.17,-21.7586,9,1.46e+08
-714.673,-1412.52,-22.3976,9,1.47e+08
-709.964,-1453.71,-35.9977,9,1.66e+08
-706.36,-1450.32,-36.5384,9,1.67e+08
-689.079,-1511.51,-42.6717,9,1.78e+08
-703.073,-1566.51,-47.2624,9,1.85e+08
-702.523,-1562.01,-47.7136,9,1.86e+08
-700.892,-1571.05,-48.0289,9,1.87e+08
-609.048,-1427.17,-47.9834,9,2.05e+08
-588.012,-1383.52,-47.4876,9,2.07e+08
-575.218,-1368.65,-47.0592,9,2.08e+08
-189.482,-811.77,-33.9931,9,2.3e+08
-168.708,-776.823,-33.3691,9,2.31e+08
19.269,-550.007,-27.3705,9,2.41e+08
29.7267,-540.788,-27.1347,9,2.42e+08
39.6007,-521.45,-26.9421,9,2.43e+08
251.189,-228.537,-21.1962,9,2.61e+08
268.823,-196.15,-20.8721,9,2.62e+08
641.94,359.986,-17.497,9,2.81e+08
683.609,422.41,-17.5756,9,2.83e+08
922.763,755.269,-19.7051,9,2.96e+08
942.153,782.963,-20.1386,9,2.97e+08
960.651,799.055,-20.6015,9,2.98e+08
1162.51,1119.91,-27.3406,9,3.09e+08
1304.11,1339.61,-34.0142,9,3.21e+08
1315.91,1346.13,-34.6072,9,3.23e+08
1316.86,1350.64,-34.4537,9,3.24e+08
1228.92,1194.79,-24.3681,9,3.4e+08
1218.14,1173.66,-23.5247,9,3.42e+08
1136.71,1014.83,-19.3474,9,3.56e+08
1109.67,967.674,-19.5268,9,3.61e+08
1106.75,963.635,-19.9767,9,3.62e+08
1103.65,956.685,-20.4771,9,3.63e+08
1021.93,831.975,-21.3375,9,3.74e+08
938.038,742.98,-20.1401,9,3.82e+08
914.979,706.611,-19.8426,9,3.84e+08
835.893,659.21,-21.9309,9,3.95e+08
792.379,619.323,-23.0555,9,4.02e+08
784.156,614.467,-22.9664,9,4.03e+08
764.054,644.916,-25.521,9,4.1e+08
853.191,912.284,-38.7968,9,4.22e+08
870.294,952.275,-40.6517,9,4.23e+08
1024.27,1327.37,-59.4896,9,4.38e+08
1025.52,1333.24,-60.2198,9,4.39e+08
1024.08,1345.91,-60.6045,9,4.4e+08
1024.25,1373.94,-60.9967,9,4.41e+08
985.413,1582.13,-68.6088,9,4.6e+08
980.493,1578.01,-68.8604,9,4.61e+08
919.624,1547.97,-66.9028,9,4.68e+08
773.177,1378.2,-60.1732,9,4.81e+08
753.631,1354.06,-59.0631,9,4.82e+08
293.787,802.523,-36.7885,9,5.01e+08
271.631,781.419,-36.0993,9,5.02e+08
249.813,755.401,-35.5292,9,5.03e+08
-104.991,364.922,-24.736,9,5.19e+08
